3834: 0.861007, 0.594929 avg, 0.001000 rate, 4.325148 seconds, 245376 images
3835: 0.472731, 0.582709 avg, 0.001000 rate, 3.533395 seconds, 245440 images
3836: 0.410387, 0.565477 avg, 0.001000 rate, 3.790364 seconds, 245504 images
3837: 0.544707, 0.563400 avg, 0.001000 rate, 3.967643 seconds, 245568 images
3838: 0.442408, 0.551301 avg, 0.001000 rate, 3.563882 seconds, 245632 images
3839: 0.371508, 0.533321 avg, 0.001000 rate, 3.846636 seconds, 245696 images
3840: 0.502699, 0.530259 avg, 0.001000 rate, 4.007225 seconds, 245760 images
3841: 0.466135, 0.523847 avg, 0.001000 rate, 5.920339 seconds, 245824 images
3842: 0.436420, 0.515104 avg, 0.001000 rate, 5.992422 seconds, 245888 images
3843: 0.343019, 0.497896 avg, 0.001000 rate, 6.029345 seconds, 245952 images
3844: 0.324302, 0.480536 avg, 0.001000 rate, 5.778559 seconds, 246016 images
3845: 0.439904, 0.476473 avg, 0.001000 rate, 6.070906 seconds, 246080 images
3846: 0.451093, 0.473935 avg, 0.001000 rate, 6.014659 seconds, 246144 images
3847: 0.507142, 0.477256 avg, 0.001000 rate, 6.404753 seconds, 246208 images
3848: 0.336234, 0.463154 avg, 0.001000 rate, 5.896294 seconds, 246272 images
3849: 0.401722, 0.457010 avg, 0.001000 rate, 5.973867 seconds, 246336 images
3850: 0.393170, 0.450626 avg, 0.001000 rate, 6.086387 seconds, 246400 images
3851: 0.885296, 0.494093 avg, 0.001000 rate, 6.018027 seconds, 246464 images
3852: 0.394956, 0.484180 avg, 0.001000 rate, 5.808721 seconds, 246528 images
3853: 0.296665, 0.465428 avg, 0.001000 rate, 5.797948 seconds, 246592 images
3854: 0.803871, 0.499272 avg, 0.001000 rate, 6.363766 seconds, 246656 images
3855: 0.421376, 0.491483 avg, 0.001000 rate, 6.066886 seconds, 246720 images
3856: 0.495411, 0.491876 avg, 0.001000 rate, 5.783946 seconds, 246784 images
3857: 0.357166, 0.478405 avg, 0.001000 rate, 6.083848 seconds, 246848 images
3858: 0.522785, 0.482843 avg, 0.001000 rate, 5.841225 seconds, 246912 images
3859: 0.475521, 0.482110 avg, 0.001000 rate, 6.116702 seconds, 246976 images
3860: 0.407998, 0.474699 avg, 0.001000 rate, 6.104966 seconds, 247040 images
3861: 0.512739, 0.478503 avg, 0.001000 rate, 4.289519 seconds, 247104 images
3862: 0.919922, 0.522645 avg, 0.001000 rate, 4.241723 seconds, 247168 images
3863: 0.379259, 0.508307 avg, 0.001000 rate, 3.912647 seconds, 247232 images
3864: 0.306265, 0.488102 avg, 0.001000 rate, 4.333167 seconds, 247296 images
3865: 0.456494, 0.484942 avg, 0.001000 rate, 4.306966 seconds, 247360 images
3866: 0.518681, 0.488316 avg, 0.001000 rate, 4.176498 seconds, 247424 images
3867: 0.316700, 0.471154 avg, 0.001000 rate, 3.970123 seconds, 247488 images
3868: 0.400374, 0.464076 avg, 0.001000 rate, 4.128191 seconds, 247552 images
3869: 0.534107, 0.471079 avg, 0.001000 rate, 4.182439 seconds, 247616 images
3870: 0.383315, 0.462303 avg, 0.001000 rate, 3.940934 seconds, 247680 images
3871: 0.402508, 0.456323 avg, 0.001000 rate, 3.398664 seconds, 247744 images
3872: 0.457057, 0.456397 avg, 0.001000 rate, 3.331852 seconds, 247808 images
3873: 0.637452, 0.474502 avg, 0.001000 rate, 3.309633 seconds, 247872 images
3874: 0.505582, 0.477610 avg, 0.001000 rate, 3.491500 seconds, 247936 images
3875: 0.555842, 0.485433 avg, 0.001000 rate, 3.352355 seconds, 248000 images
3876: 0.511295, 0.488019 avg, 0.001000 rate, 3.525241 seconds, 248064 images
3877: 0.472353, 0.486453 avg, 0.001000 rate, 3.450900 seconds, 248128 images
3878: 0.805895, 0.518397 avg, 0.001000 rate, 3.571668 seconds, 248192 images
3879: 0.594463, 0.526004 avg, 0.001000 rate, 3.306301 seconds, 248256 images
3880: 0.619700, 0.535373 avg, 0.001000 rate, 3.623761 seconds, 248320 images
3881: 0.711659, 0.553002 avg, 0.001000 rate, 4.266501 seconds, 248384 images
3882: 0.700450, 0.567747 avg, 0.001000 rate, 4.233410 seconds, 248448 images
3883: 0.573391, 0.568311 avg, 0.001000 rate, 3.863882 seconds, 248512 images
3884: 0.493000, 0.560780 avg, 0.001000 rate, 4.590475 seconds, 248576 images
3885: 0.676009, 0.572303 avg, 0.001000 rate, 4.277887 seconds, 248640 images
3886: 0.320121, 0.547085 avg, 0.001000 rate, 4.227687 seconds, 248704 images
3887: 0.413380, 0.533714 avg, 0.001000 rate, 4.163037 seconds, 248768 images
3888: 0.438704, 0.524213 avg, 0.001000 rate, 3.962356 seconds, 248832 images
3889: 0.504800, 0.522272 avg, 0.001000 rate, 4.242733 seconds, 248896 images
3890: 0.443662, 0.514411 avg, 0.001000 rate, 4.105257 seconds, 248960 images
3891: 0.881619, 0.551132 avg, 0.001000 rate, 2.902912 seconds, 249024 images
3892: 0.800565, 0.576075 avg, 0.001000 rate, 2.645127 seconds, 249088 images
3893: 0.709135, 0.589381 avg, 0.001000 rate, 2.631220 seconds, 249152 images
3894: 0.491729, 0.579616 avg, 0.001000 rate, 2.817891 seconds, 249216 images
3895: 0.861747, 0.607829 avg, 0.001000 rate, 2.647496 seconds, 249280 images
3896: 0.754848, 0.622531 avg, 0.001000 rate, 2.603279 seconds, 249344 images
3897: 0.599000, 0.620178 avg, 0.001000 rate, 2.632492 seconds, 249408 images
3898: 0.995931, 0.657753 avg, 0.001000 rate, 2.851168 seconds, 249472 images
3899: 0.688064, 0.660784 avg, 0.001000 rate, 2.644754 seconds, 249536 images
3900: 0.674080, 0.662114 avg, 0.001000 rate, 2.976181 seconds, 249600 images
3901: 0.507761, 0.646678 avg, 0.001000 rate, 3.880362 seconds, 249664 images
3902: 0.394336, 0.621444 avg, 0.001000 rate, 3.896388 seconds, 249728 images
3903: 0.525472, 0.611847 avg, 0.001000 rate, 3.979544 seconds, 249792 images
3904: 0.732180, 0.623880 avg, 0.001000 rate, 3.763007 seconds, 249856 images
3905: 0.461020, 0.607594 avg, 0.001000 rate, 4.082035 seconds, 249920 images
3906: 0.447721, 0.591607 avg, 0.001000 rate, 3.825555 seconds, 249984 images
3907: 0.519877, 0.584434 avg, 0.001000 rate, 4.088883 seconds, 250048 images
3908: 0.686605, 0.594651 avg, 0.001000 rate, 4.025916 seconds, 250112 images
3909: 0.742658, 0.609452 avg, 0.001000 rate, 4.248810 seconds, 250176 images
3910: 0.355929, 0.584099 avg, 0.001000 rate, 3.777233 seconds, 250240 images
3911: 0.662754, 0.591965 avg, 0.001000 rate, 3.207654 seconds, 250304 images
3912: 0.383126, 0.571081 avg, 0.001000 rate, 3.371402 seconds, 250368 images
3913: 0.502448, 0.564218 avg, 0.001000 rate, 3.737308 seconds, 250432 images
3914: 0.698358, 0.577632 avg, 0.001000 rate, 3.444084 seconds, 250496 images
3915: 0.393389, 0.559207 avg, 0.001000 rate, 3.495784 seconds, 250560 images
3916: 0.506419, 0.553929 avg, 0.001000 rate, 3.453296 seconds, 250624 images
3917: 0.842338, 0.582770 avg, 0.001000 rate, 3.651707 seconds, 250688 images
3918: 0.588387, 0.583331 avg, 0.001000 rate, 3.238089 seconds, 250752 images
3919: 0.878853, 0.612884 avg, 0.001000 rate, 3.579027 seconds, 250816 images
3920: 0.447351, 0.596330 avg, 0.001000 rate, 3.594895 seconds, 250880 images
3921: 0.426488, 0.579346 avg, 0.001000 rate, 5.066722 seconds, 250944 images
3922: 0.616997, 0.583111 avg, 0.001000 rate, 5.175491 seconds, 251008 images
3923: 0.425139, 0.567314 avg, 0.001000 rate, 5.095952 seconds, 251072 images
3924: 0.346943, 0.545277 avg, 0.001000 rate, 5.140976 seconds, 251136 images
3925: 0.401648, 0.530914 avg, 0.001000 rate, 5.070160 seconds, 251200 images
3926: 0.568049, 0.534627 avg, 0.001000 rate, 5.022575 seconds, 251264 images
3927: 0.446760, 0.525841 avg, 0.001000 rate, 5.079434 seconds, 251328 images
3928: 0.437331, 0.516990 avg, 0.001000 rate, 5.034015 seconds, 251392 images
3929: 0.628692, 0.528160 avg, 0.001000 rate, 5.344240 seconds, 251456 images
3930: 0.395044, 0.514848 avg, 0.001000 rate, 5.060886 seconds, 251520 images
3931: 0.715594, 0.534923 avg, 0.001000 rate, 2.734013 seconds, 251584 images
3932: 0.542738, 0.535704 avg, 0.001000 rate, 2.968953 seconds, 251648 images
3933: 0.656928, 0.547827 avg, 0.001000 rate, 2.382508 seconds, 251712 images
3934: 1.009959, 0.594040 avg, 0.001000 rate, 2.702634 seconds, 251776 images
3935: 0.791570, 0.613793 avg, 0.001000 rate, 2.952373 seconds, 251840 images
3936: 0.707942, 0.623208 avg, 0.001000 rate, 2.760257 seconds, 251904 images
3937: 1.529423, 0.713829 avg, 0.001000 rate, 2.867810 seconds, 251968 images
3938: 0.959806, 0.738427 avg, 0.001000 rate, 2.469756 seconds, 252032 images
3939: 0.636229, 0.728207 avg, 0.001000 rate, 2.707109 seconds, 252096 images
3940: 0.637354, 0.719122 avg, 0.001000 rate, 3.197981 seconds, 252160 images
3941: 0.408717, 0.688081 avg, 0.001000 rate, 2.571562 seconds, 252224 images
3942: 0.870887, 0.706362 avg, 0.001000 rate, 2.946766 seconds, 252288 images
3943: 1.089026, 0.744628 avg, 0.001000 rate, 2.911823 seconds, 252352 images
3944: 0.635246, 0.733690 avg, 0.001000 rate, 2.705543 seconds, 252416 images
3945: 0.938499, 0.754171 avg, 0.001000 rate, 2.981100 seconds, 252480 images
3946: 0.592929, 0.738047 avg, 0.001000 rate, 2.862116 seconds, 252544 images
3947: 0.882432, 0.752485 avg, 0.001000 rate, 2.762311 seconds, 252608 images
3948: 0.572684, 0.734505 avg, 0.001000 rate, 2.642988 seconds, 252672 images
3949: 0.714885, 0.732543 avg, 0.001000 rate, 2.517736 seconds, 252736 images
3950: 0.510210, 0.710310 avg, 0.001000 rate, 2.812872 seconds, 252800 images
3951: 0.441603, 0.683439 avg, 0.001000 rate, 6.808864 seconds, 252864 images
3952: 0.847569, 0.699852 avg, 0.001000 rate, 6.999161 seconds, 252928 images
3953: 0.518871, 0.681754 avg, 0.001000 rate, 7.109127 seconds, 252992 images
3954: 0.442003, 0.657779 avg, 0.001000 rate, 6.932020 seconds, 253056 images
3955: 0.836447, 0.675646 avg, 0.001000 rate, 7.157018 seconds, 253120 images
3956: 0.580638, 0.666145 avg, 0.001000 rate, 6.870523 seconds, 253184 images
3957: 0.905653, 0.690096 avg, 0.001000 rate, 7.214852 seconds, 253248 images
3958: 0.716839, 0.692770 avg, 0.001000 rate, 6.921074 seconds, 253312 images
3959: 0.425003, 0.665993 avg, 0.001000 rate, 6.951928 seconds, 253376 images
3960: 0.365906, 0.635985 avg, 0.001000 rate, 6.982976 seconds, 253440 images
3961: 0.361278, 0.608514 avg, 0.001000 rate, 4.832889 seconds, 253504 images
3962: 0.382504, 0.585913 avg, 0.001000 rate, 5.041147 seconds, 253568 images
3963: 0.284761, 0.555798 avg, 0.001000 rate, 4.849927 seconds, 253632 images
3964: 0.480168, 0.548235 avg, 0.001000 rate, 5.281814 seconds, 253696 images
3965: 0.875926, 0.581004 avg, 0.001000 rate, 5.467257 seconds, 253760 images
3966: 0.398721, 0.562776 avg, 0.001000 rate, 5.331147 seconds, 253824 images
3967: 0.396793, 0.546177 avg, 0.001000 rate, 5.257715 seconds, 253888 images
3968: 0.570742, 0.548634 avg, 0.001000 rate, 5.259311 seconds, 253952 images
3969: 0.757248, 0.569495 avg, 0.001000 rate, 5.172702 seconds, 254016 images
3970: 0.462151, 0.558761 avg, 0.001000 rate, 5.147650 seconds, 254080 images
3971: 0.438554, 0.546740 avg, 0.001000 rate, 3.658055 seconds, 254144 images
3972: 0.537349, 0.545801 avg, 0.001000 rate, 3.508500 seconds, 254208 images
3973: 0.441973, 0.535418 avg, 0.001000 rate, 3.378677 seconds, 254272 images
3974: 0.523802, 0.534257 avg, 0.001000 rate, 3.255345 seconds, 254336 images
3975: 0.485134, 0.529344 avg, 0.001000 rate, 3.646930 seconds, 254400 images
3976: 0.517422, 0.528152 avg, 0.001000 rate, 3.393871 seconds, 254464 images
3977: 0.631384, 0.538475 avg, 0.001000 rate, 3.372074 seconds, 254528 images
3978: 0.589645, 0.543592 avg, 0.001000 rate, 3.198710 seconds, 254592 images
3979: 0.895638, 0.578797 avg, 0.001000 rate, 3.405613 seconds, 254656 images
3980: 0.699103, 0.590828 avg, 0.001000 rate, 3.463240 seconds, 254720 images
3981: 0.612044, 0.592949 avg, 0.001000 rate, 3.432812 seconds, 254784 images
3982: 0.396091, 0.573263 avg, 0.001000 rate, 3.463755 seconds, 254848 images
3983: 0.450893, 0.561026 avg, 0.001000 rate, 3.252206 seconds, 254912 images
3984: 0.582226, 0.563146 avg, 0.001000 rate, 3.495595 seconds, 254976 images
3985: 0.761665, 0.582998 avg, 0.001000 rate, 3.495464 seconds, 255040 images
3986: 0.776385, 0.602337 avg, 0.001000 rate, 3.929612 seconds, 255104 images
3987: 0.568328, 0.598936 avg, 0.001000 rate, 3.575036 seconds, 255168 images
3988: 0.322557, 0.571298 avg, 0.001000 rate, 3.177389 seconds, 255232 images
3989: 1.113571, 0.625525 avg, 0.001000 rate, 3.559758 seconds, 255296 images
3990: 0.642881, 0.627261 avg, 0.001000 rate, 3.493991 seconds, 255360 images
3991: 0.410522, 0.605587 avg, 0.001000 rate, 3.827251 seconds, 255424 images
3992: 0.230501, 0.568078 avg, 0.001000 rate, 4.050369 seconds, 255488 images
3993: 0.465135, 0.557784 avg, 0.001000 rate, 4.146898 seconds, 255552 images
3994: 0.386130, 0.540619 avg, 0.001000 rate, 4.396334 seconds, 255616 images
3995: 0.685896, 0.555146 avg, 0.001000 rate, 4.309284 seconds, 255680 images
3996: 0.351274, 0.534759 avg, 0.001000 rate, 4.157452 seconds, 255744 images
3997: 0.604220, 0.541705 avg, 0.001000 rate, 4.013483 seconds, 255808 images
3998: 0.382352, 0.525770 avg, 0.001000 rate, 4.076934 seconds, 255872 images
3999: 0.370065, 0.510199 avg, 0.001000 rate, 4.246139 seconds, 255936 images
4000: 0.431486, 0.502328 avg, 0.001000 rate, 4.104355 seconds, 256000 images
4001: 0.395964, 0.491692 avg, 0.001000 rate, 6.107987 seconds, 256064 images
4002: 0.510922, 0.493615 avg, 0.001000 rate, 6.046624 seconds, 256128 images
4003: 0.739090, 0.518162 avg, 0.001000 rate, 5.852955 seconds, 256192 images
4004: 0.441384, 0.510485 avg, 0.001000 rate, 6.012656 seconds, 256256 images
4005: 0.371212, 0.496557 avg, 0.001000 rate, 5.790999 seconds, 256320 images
4006: 0.547968, 0.501698 avg, 0.001000 rate, 6.004547 seconds, 256384 images
4007: 0.748691, 0.526398 avg, 0.001000 rate, 6.111116 seconds, 256448 images
4008: 0.443759, 0.518134 avg, 0.001000 rate, 5.896362 seconds, 256512 images
4009: 0.525098, 0.518830 avg, 0.001000 rate, 6.314050 seconds, 256576 images
4010: 0.326220, 0.499569 avg, 0.001000 rate, 5.950740 seconds, 256640 images
4011: 0.774879, 0.527100 avg, 0.001000 rate, 2.657514 seconds, 256704 images
4012: 1.393294, 0.613720 avg, 0.001000 rate, 2.732707 seconds, 256768 images
4013: 0.744617, 0.626809 avg, 0.001000 rate, 2.590906 seconds, 256832 images
4014: 0.817545, 0.645883 avg, 0.001000 rate, 2.820442 seconds, 256896 images
4015: 0.719785, 0.653273 avg, 0.001000 rate, 2.930121 seconds, 256960 images
4016: 1.074923, 0.695438 avg, 0.001000 rate, 2.762446 seconds, 257024 images
4017: 0.842794, 0.710174 avg, 0.001000 rate, 3.027208 seconds, 257088 images
4018: 0.614292, 0.700586 avg, 0.001000 rate, 2.811817 seconds, 257152 images
4019: 1.154812, 0.746008 avg, 0.001000 rate, 2.774601 seconds, 257216 images
4020: 0.784189, 0.749826 avg, 0.001000 rate, 2.712836 seconds, 257280 images
4021: 0.725359, 0.747379 avg, 0.001000 rate, 6.919244 seconds, 257344 images
4022: 0.690809, 0.741722 avg, 0.001000 rate, 7.139603 seconds, 257408 images
4023: 0.609436, 0.728494 avg, 0.001000 rate, 7.427628 seconds, 257472 images
4024: 0.584540, 0.714098 avg, 0.001000 rate, 7.101887 seconds, 257536 images
4025: 0.754801, 0.718169 avg, 0.001000 rate, 6.966482 seconds, 257600 images
4026: 0.471280, 0.693480 avg, 0.001000 rate, 6.600334 seconds, 257664 images
4027: 0.777479, 0.701880 avg, 0.001000 rate, 6.913264 seconds, 257728 images
4028: 0.502083, 0.681900 avg, 0.001000 rate, 7.129707 seconds, 257792 images
4029: 0.996539, 0.713364 avg, 0.001000 rate, 7.116213 seconds, 257856 images
4030: 0.576473, 0.699675 avg, 0.001000 rate, 6.855448 seconds, 257920 images
4031: 0.568062, 0.686514 avg, 0.001000 rate, 6.111964 seconds, 257984 images
4032: 0.690696, 0.686932 avg, 0.001000 rate, 6.107963 seconds, 258048 images
4033: 0.625932, 0.680832 avg, 0.001000 rate, 6.161847 seconds, 258112 images
4034: 0.442521, 0.657001 avg, 0.001000 rate, 6.068354 seconds, 258176 images
4035: 0.305000, 0.621801 avg, 0.001000 rate, 5.948956 seconds, 258240 images
4036: 0.446743, 0.604295 avg, 0.001000 rate, 6.260660 seconds, 258304 images
4037: 0.499309, 0.593796 avg, 0.001000 rate, 6.005953 seconds, 258368 images
4038: 0.503485, 0.584765 avg, 0.001000 rate, 5.641470 seconds, 258432 images
4039: 0.844229, 0.610712 avg, 0.001000 rate, 5.884780 seconds, 258496 images
4040: 0.333593, 0.583000 avg, 0.001000 rate, 5.747566 seconds, 258560 images
4041: 1.481346, 0.672834 avg, 0.001000 rate, 3.165460 seconds, 258624 images
4042: 0.983057, 0.703857 avg, 0.001000 rate, 3.126939 seconds, 258688 images
4043: 1.004056, 0.733877 avg, 0.001000 rate, 2.984027 seconds, 258752 images
4044: 1.024685, 0.762957 avg, 0.001000 rate, 3.053678 seconds, 258816 images
4045: 0.587004, 0.745362 avg, 0.001000 rate, 3.277548 seconds, 258880 images
4046: 0.655103, 0.736336 avg, 0.001000 rate, 3.085258 seconds, 258944 images
4047: 0.540128, 0.716715 avg, 0.001000 rate, 3.120620 seconds, 259008 images
4048: 0.754136, 0.720457 avg, 0.001000 rate, 3.070832 seconds, 259072 images
4049: 0.615180, 0.709930 avg, 0.001000 rate, 2.964869 seconds, 259136 images
4050: 0.567856, 0.695722 avg, 0.001000 rate, 3.021382 seconds, 259200 images
4051: 0.720205, 0.698171 avg, 0.001000 rate, 2.766221 seconds, 259264 images
4052: 0.564539, 0.684807 avg, 0.001000 rate, 2.902420 seconds, 259328 images
4053: 1.038555, 0.720182 avg, 0.001000 rate, 2.743139 seconds, 259392 images
4054: 0.628534, 0.711017 avg, 0.001000 rate, 2.729239 seconds, 259456 images
4055: 0.676774, 0.707593 avg, 0.001000 rate, 2.817585 seconds, 259520 images
4056: 0.990530, 0.735887 avg, 0.001000 rate, 2.717266 seconds, 259584 images
4057: 0.684681, 0.730766 avg, 0.001000 rate, 2.760325 seconds, 259648 images
4058: 1.033170, 0.761007 avg, 0.001000 rate, 2.946135 seconds, 259712 images
4059: 0.901939, 0.775100 avg, 0.001000 rate, 3.286018 seconds, 259776 images
4060: 0.712871, 0.768877 avg, 0.001000 rate, 2.626353 seconds, 259840 images
4061: 0.604246, 0.752414 avg, 0.001000 rate, 4.797327 seconds, 259904 images
4062: 0.332416, 0.710414 avg, 0.001000 rate, 5.163602 seconds, 259968 images
4063: 0.461887, 0.685561 avg, 0.001000 rate, 4.980876 seconds, 260032 images
4064: 0.511241, 0.668129 avg, 0.001000 rate, 5.276162 seconds, 260096 images
4065: 0.456319, 0.646948 avg, 0.001000 rate, 5.060572 seconds, 260160 images
4066: 0.409234, 0.623177 avg, 0.001000 rate, 4.947417 seconds, 260224 images
4067: 0.499810, 0.610840 avg, 0.001000 rate, 5.115180 seconds, 260288 images
4068: 0.390087, 0.588765 avg, 0.001000 rate, 5.060113 seconds, 260352 images
4069: 0.447164, 0.574605 avg, 0.001000 rate, 5.370631 seconds, 260416 images
4070: 0.624721, 0.579616 avg, 0.001000 rate, 5.112611 seconds, 260480 images
4071: 0.446557, 0.566310 avg, 0.001000 rate, 3.408735 seconds, 260544 images
4072: 0.543309, 0.564010 avg, 0.001000 rate, 3.437428 seconds, 260608 images
4073: 0.672249, 0.574834 avg, 0.001000 rate, 3.503792 seconds, 260672 images
4074: 0.947794, 0.612130 avg, 0.001000 rate, 3.364412 seconds, 260736 images
4075: 0.412588, 0.592176 avg, 0.001000 rate, 3.298377 seconds, 260800 images
4076: 0.360339, 0.568992 avg, 0.001000 rate, 3.257897 seconds, 260864 images
4077: 0.515581, 0.563651 avg, 0.001000 rate, 3.448021 seconds, 260928 images
4078: 0.558318, 0.563118 avg, 0.001000 rate, 3.403209 seconds, 260992 images
4079: 0.381006, 0.544907 avg, 0.001000 rate, 3.276070 seconds, 261056 images
4080: 0.460902, 0.536506 avg, 0.001000 rate, 3.373193 seconds, 261120 images
4081: 0.577181, 0.540574 avg, 0.001000 rate, 3.242639 seconds, 261184 images
4082: 0.528430, 0.539359 avg, 0.001000 rate, 3.447697 seconds, 261248 images
4083: 0.542728, 0.539696 avg, 0.001000 rate, 3.386361 seconds, 261312 images
4084: 0.360314, 0.521758 avg, 0.001000 rate, 3.445810 seconds, 261376 images
4085: 0.767565, 0.546339 avg, 0.001000 rate, 3.589467 seconds, 261440 images
4086: 0.498845, 0.541589 avg, 0.001000 rate, 3.194248 seconds, 261504 images
4087: 0.336531, 0.521083 avg, 0.001000 rate, 3.509173 seconds, 261568 images
4088: 0.551413, 0.524116 avg, 0.001000 rate, 3.433536 seconds, 261632 images
4089: 0.349624, 0.506667 avg, 0.001000 rate, 3.100775 seconds, 261696 images
4090: 0.478897, 0.503890 avg, 0.001000 rate, 3.382610 seconds, 261760 images
4091: 0.417778, 0.495279 avg, 0.001000 rate, 6.612726 seconds, 261824 images
4092: 0.528133, 0.498564 avg, 0.001000 rate, 7.023442 seconds, 261888 images
4093: 0.417211, 0.490429 avg, 0.001000 rate, 6.845117 seconds, 261952 images
4094: 0.562617, 0.497648 avg, 0.001000 rate, 6.930689 seconds, 262016 images
4095: 0.401231, 0.488006 avg, 0.001000 rate, 7.153892 seconds, 262080 images
4096: 0.380570, 0.477262 avg, 0.001000 rate, 6.807249 seconds, 262144 images
4097: 0.537398, 0.483276 avg, 0.001000 rate, 7.100598 seconds, 262208 images
4098: 0.428546, 0.477803 avg, 0.001000 rate, 7.135385 seconds, 262272 images
4099: 0.408920, 0.470915 avg, 0.001000 rate, 7.178389 seconds, 262336 images
4100: 0.447430, 0.468566 avg, 0.001000 rate, 7.066827 seconds, 262400 images
4101: 0.583368, 0.480046 avg, 0.001000 rate, 4.773116 seconds, 262464 images
4102: 0.561951, 0.488237 avg, 0.001000 rate, 4.977286 seconds, 262528 images
4103: 0.314781, 0.470891 avg, 0.001000 rate, 4.675457 seconds, 262592 images
4104: 0.641778, 0.487980 avg, 0.001000 rate, 4.690136 seconds, 262656 images
4105: 0.482509, 0.487433 avg, 0.001000 rate, 4.561634 seconds, 262720 images
4106: 0.292585, 0.467948 avg, 0.001000 rate, 4.742923 seconds, 262784 images
4107: 0.450600, 0.466213 avg, 0.001000 rate, 4.802913 seconds, 262848 images
4108: 0.498141, 0.469406 avg, 0.001000 rate, 4.676188 seconds, 262912 images
4109: 0.753043, 0.497770 avg, 0.001000 rate, 4.601806 seconds, 262976 images
4110: 0.703138, 0.518307 avg, 0.001000 rate, 4.730669 seconds, 263040 images
4111: 0.944337, 0.560910 avg, 0.001000 rate, 2.701279 seconds, 263104 images
4112: 0.974619, 0.602281 avg, 0.001000 rate, 2.734285 seconds, 263168 images
4113: 0.592335, 0.601286 avg, 0.001000 rate, 2.807347 seconds, 263232 images
4114: 0.545604, 0.595718 avg, 0.001000 rate, 3.113809 seconds, 263296 images
4115: 0.447138, 0.580860 avg, 0.001000 rate, 2.748472 seconds, 263360 images
4116: 0.598353, 0.582609 avg, 0.001000 rate, 2.964426 seconds, 263424 images
4117: 0.661756, 0.590524 avg, 0.001000 rate, 2.787732 seconds, 263488 images
4118: 0.813288, 0.612800 avg, 0.001000 rate, 2.798923 seconds, 263552 images
4119: 1.127738, 0.664294 avg, 0.001000 rate, 2.993105 seconds, 263616 images
4120: 0.880275, 0.685892 avg, 0.001000 rate, 2.802982 seconds, 263680 images
4121: 0.699023, 0.687205 avg, 0.001000 rate, 3.671144 seconds, 263744 images
4122: 0.548103, 0.673295 avg, 0.001000 rate, 3.898739 seconds, 263808 images
4123: 0.513431, 0.657309 avg, 0.001000 rate, 3.795175 seconds, 263872 images
4124: 0.319622, 0.623540 avg, 0.001000 rate, 3.686869 seconds, 263936 images
4125: 0.488233, 0.610009 avg, 0.001000 rate, 4.003590 seconds, 264000 images
4126: 0.388042, 0.587813 avg, 0.001000 rate, 3.853235 seconds, 264064 images
4127: 0.388937, 0.567925 avg, 0.001000 rate, 3.967721 seconds, 264128 images
4128: 0.416080, 0.552741 avg, 0.001000 rate, 3.793155 seconds, 264192 images
4129: 0.592899, 0.556756 avg, 0.001000 rate, 3.790734 seconds, 264256 images
4130: 0.307117, 0.531793 avg, 0.001000 rate, 3.727643 seconds, 264320 images
4131: 0.684749, 0.547088 avg, 0.001000 rate, 2.603053 seconds, 264384 images
4132: 0.715430, 0.563922 avg, 0.001000 rate, 2.874702 seconds, 264448 images
4133: 0.942756, 0.601806 avg, 0.001000 rate, 2.546485 seconds, 264512 images
4134: 0.534695, 0.595095 avg, 0.001000 rate, 2.938257 seconds, 264576 images
4135: 0.705527, 0.606138 avg, 0.001000 rate, 2.585888 seconds, 264640 images
4136: 0.418287, 0.587353 avg, 0.001000 rate, 2.488085 seconds, 264704 images
4137: 0.630546, 0.591672 avg, 0.001000 rate, 2.687053 seconds, 264768 images
4138: 0.436435, 0.576148 avg, 0.001000 rate, 2.987256 seconds, 264832 images
4139: 0.658438, 0.584377 avg, 0.001000 rate, 2.646787 seconds, 264896 images
4140: 0.367690, 0.562708 avg, 0.001000 rate, 2.572088 seconds, 264960 images
4141: 0.311727, 0.537610 avg, 0.001000 rate, 4.426772 seconds, 265024 images
4142: 0.400542, 0.523904 avg, 0.001000 rate, 4.761371 seconds, 265088 images
4143: 0.454322, 0.516945 avg, 0.001000 rate, 4.888324 seconds, 265152 images
4144: 0.348258, 0.500077 avg, 0.001000 rate, 4.635383 seconds, 265216 images
4145: 0.246653, 0.474734 avg, 0.001000 rate, 4.794584 seconds, 265280 images
4146: 0.564819, 0.483743 avg, 0.001000 rate, 4.585471 seconds, 265344 images
4147: 0.335980, 0.468967 avg, 0.001000 rate, 4.846500 seconds, 265408 images
4148: 0.647563, 0.486826 avg, 0.001000 rate, 4.895134 seconds, 265472 images
4149: 0.635911, 0.501735 avg, 0.001000 rate, 4.791943 seconds, 265536 images
4150: 0.399791, 0.491540 avg, 0.001000 rate, 4.678881 seconds, 265600 images
4151: 0.399187, 0.482305 avg, 0.001000 rate, 3.530130 seconds, 265664 images
4152: 0.418228, 0.475897 avg, 0.001000 rate, 3.478598 seconds, 265728 images
4153: 0.643861, 0.492694 avg, 0.001000 rate, 3.422500 seconds, 265792 images
4154: 0.356682, 0.479092 avg, 0.001000 rate, 3.248090 seconds, 265856 images
4155: 0.484612, 0.479644 avg, 0.001000 rate, 3.580100 seconds, 265920 images
4156: 0.492458, 0.480926 avg, 0.001000 rate, 3.289298 seconds, 265984 images
4157: 0.619381, 0.494771 avg, 0.001000 rate, 3.553089 seconds, 266048 images
4158: 0.483351, 0.493629 avg, 0.001000 rate, 3.522654 seconds, 266112 images
